sgRNA	readcount	timepoint	induction	sample
ssl5113_124	11	32d	i	6
Entry1704_2	9	32d	i	6
Entry241_3	61	32d	i	6
Entry241_4	101	32d	i	6
Entry857_2	13	32d	i	6
trxA2_5	1	32d	i	6
sll1489_49	5	32d	i	6
sll1004_13	40	32d	i	6
slr0989_52	27	32d	i	6
ssl1045_41	22	32d	i	6
slr7096_87	55	32d	i	6
Entry1359_33	203	32d	i	6
rfbJ_16	93	32d	i	6
Entry1438_29	112	32d	i	6
SyR6_48	322	32d	i	6
sll1262_80	54	32d	i	6
Entry2105_40	2	32d	i	6
Entry1379_38	61	32d	i	6
SyR53_62	39	32d	i	6
Entry1593_37	56	32d	i	6
Entry1852_8	1	32d	i	6
Entry1120_74	44	32d	i	6
Entry1352_69	51	32d	i	6
sll1251_36	41	32d	i	6
pdxH_26	97	32d	i	6
Entry1616_92	68	32d	i	6
Entry2072_48	39	32d	i	6
slr0909_115	82	32d	i	6
merR3_16	74	32d	i	6
Entry1357_19	67	32d	i	6
Entry451_44	70	32d	i	6
slr1438_20	57	32d	i	6
Entry77_43	2	32d	i	6
sll7029_47	36	32d	i	6
pchR1_102	66	32d	i	6
ndhF4_104	14	32d	i	6
sll0167_20	58	32d	i	6
Entry1250_53	5	32d	i	6
groEL-2_16	226	32d	i	6
sll1397_97	232	32d	i	6
Entry1779_33	10	32d	i	6
Entry626_62	35	32d	i	6
Entry44_22	1	32d	i	6
sll0912_159	69	32d	i	6
Entry1211_77	6	32d	i	6
Entry895_4	62	32d	i	6
Entry1931_32	115	32d	i	6
sll0615_97	113	32d	i	6
sll1464_9	24	32d	i	6
slr1900_34	63	32d	i	6
slr0513_85	144	32d	i	6
slr1957_97	34	32d	i	6
slr1245_61	64	32d	i	6
sll0406_119	79	32d	i	6
slr1115_34	28	32d	i	6
slr2099_55	51	32d	i	6
Entry2099_63	115	32d	i	6
slr1338_8	161	32d	i	6
Entry1011_31	55	32d	i	6
slr1911_25	53	32d	i	6
sll1365_36	41	32d	i	6
mrcA_34	78	32d	i	6
Entry705_21	102	32d	i	6
Entry1656_111	94	32d	i	6
malK_4	1	32d	i	6
sll1710_182	115	32d	i	6
Entry564_110	43	32d	i	6
Entry1149_40	62	32d	i	6
Entry1740_60	49	32d	i	6
Entry54_58	8	32d	i	6
slr0392_236	153	32d	i	6
Entry595_35	1	32d	i	6
Entry595_37	32	32d	i	6
sll1834_18	31	32d	i	6
slr1195_72	66	32d	i	6
slr1591_68	2	32d	i	6
sll1071_19	11	32d	i	6
sll0737_4	51	32d	i	6
slr1827_61	73	32d	i	6
Entry1099_7	6	32d	i	6
slr0708_114	95	32d	i	6
fda_46	87	32d	i	6
Entry889_15	51	32d	i	6
thrA_34	519	32d	i	6
slr1307_95	66	32d	i	6
slr1627_53	65	32d	i	6
Entry171_75	260	32d	i	6
hypD_28	1	32d	i	6
sll0396_43	22	32d	i	6
ssr1527_88	82	32d	i	6
slr1865_32	88	32d	i	6
SyR9_23	29	32d	i	6
slr0402_29	51	32d	i	6
slr0964_61	89	32d	i	6
Entry1360_71	72	32d	i	6
rffM_11	82	32d	i	6
pstB2_70	38	32d	i	6
Entry1056_2	198	32d	i	6
ssl5008_11	21	32d	i	6
slr0545_20	13	32d	i	6
Entry738_31	96	32d	i	6
slr0231_33	50	32d	i	6
ssr1038_7	1	32d	i	6
slr1789_108	34	32d	i	6
slr6096_21	57	32d	i	6
pstB_51	1	32d	i	6
Entry1491_54	103	32d	i	6
sll0265_87	129	32d	i	6
Entry84_29	47	32d	i	6
sll1768_3	53	32d	i	6
me_8	21	32d	i	6
Entry574_44	32	32d	i	6
Entry1346_50	22	32d	i	6
slr0058_47	12	32d	i	6
slr1931_34	34	32d	i	6
slr0060_22	143	32d	i	6
Entry984_34	55	32d	i	6
psrR1_76	38	32d	i	6
slr1240_163	11	32d	i	6
psrR1_72	131	32d	i	6
sucD_49	51	32d	i	6
slr1342_10	369	32d	i	6
sll1081_34	38	32d	i	6
Entry1544_83	67	32d	i	6
sll0524_56	17	32d	i	6
slr0287_7	75	32d	i	6
slr1214_38	19	32d	i	6
Entry932_117	120	32d	i	6
Entry2089_31	38	32d	i	6
Entry762_37	31	32d	i	6
sll1371_94	88	32d	i	6
slr1290_30	114	32d	i	6
pgi_68	1	32d	i	6
Entry1207_26	1	32d	i	6
sll1107_103	17	32d	i	6
slr0617_26	143	32d	i	6
slr1788_122	55	32d	i	6
Entry1506_44	1	32d	i	6
Entry1895_33	1	32d	i	6
nadE_13	45	32d	i	6
Entry2058_8	67	32d	i	6
sll1118_50	97	32d	i	6
Entry1730_75	111	32d	i	6
slr0082_29	7	32d	i	6
Entry1174_27	49	32d	i	6
slr1495_40	38	32d	i	6
slr1173_39	201	32d	i	6
sll1296_17	35	32d	i	6
slr1583_17	86	32d	i	6
sll0294_13	32	32d	i	6
sll0072_12	33	32d	i	6
Entry552_42	37	32d	i	6
chlM_4	1	32d	i	6
pyrF_36	6	32d	i	6
slr1812_350	93	32d	i	6
Entry179_38	162	32d	i	6
slr1847_142	44	32d	i	6
Entry1160_29	43	32d	i	6
sll0024_83	44	32d	i	6
Entry452_0	43	32d	i	6
Entry452_6	14	32d	i	6
ycf33_89	5	32d	i	6
Entry1157_35	45	32d	i	6
sll1291_22	86	32d	i	6
Entry118_20	1	32d	i	6
Entry1103_15	73	32d	i	6
ndhK2_4	62	32d	i	6
sll1348_12	94	32d	i	6
sll0872_85	43	32d	i	6
rfbG_126	52	32d	i	6
Entry1757_63	47	32d	i	6
sll1537_3	57	32d	i	6
slr0484_58	36	32d	i	6
sll0688_66	42	32d	i	6
slr6101_39	4	32d	i	6
suhB_6	1	32d	i	6
ssr6078_49	98	32d	i	6
slr1488_5	76	32d	i	6
rfbU_148	137	32d	i	6
murE_46	3	32d	i	6
sll0218_16	40	32d	i	6
sll1656_30	10	32d	i	6
Entry96_70	59	32d	i	6
Entry1443_20	60	32d	i	6
slr1546_78	18	32d	i	6
ftrC_16	42	32d	i	6
slr1104_73	1	32d	i	6
fabF_71	1	32d	i	6
ahcY_86	23	32d	i	6
slr5126_25	25	32d	i	6
Entry1864_23	71	32d	i	6
Entry644_10	127	32d	i	6
slr1681_37	57	32d	i	6
sll7033_100	51	32d	i	6
Entry1571_64	41	32d	i	6
Entry1022_12	95	32d	i	6
sll0488_21	1	32d	i	6
purL2_64	128	32d	i	6
Entry353_48	97	32d	i	6
slr0594_128	34	32d	i	6
Entry806_68	64	32d	i	6
Entry601_44	8	32d	i	6
Entry81_102	49	32d	i	6
Entry1590_9	34	32d	i	6
ssl6018_111	103	32d	i	6
slr1275_67	31	32d	i	6
sll1671_20	31	32d	i	6
slr0482_58	76	32d	i	6
Entry410_23	72	32d	i	6
sll0669_27	61	32d	i	6
Entry1369_9	89	32d	i	6
slr0522_49	65	32d	i	6
slr0793_28	83	32d	i	6
bcp2_19	146	32d	i	6
Entry1212_80	1	32d	i	6
sll0448_60	59	32d	i	6
Entry590_9	1	32d	i	6
Entry1081_117	202	32d	i	6
slr2059_27	653	32d	i	6
Entry1242_47	153	32d	i	6
Entry38_75	1	32d	i	6
Entry1409_151	26	32d	i	6
Entry1710_40	9	32d	i	6
Entry1925_1	29	32d	i	6
leuA_7	43	32d	i	6
Entry1361_1	148	32d	i	6
ppx_6	43	32d	i	6
minD_76	50	32d	i	6
Entry1847_32	155	32d	i	6
Entry1847_33	238	32d	i	6
slr0639_358	1	32d	i	6
Entry506_17	97	32d	i	6
slr0211_50	27	32d	i	6
leuA2_70	90	32d	i	6
Entry1599_2	61	32d	i	6
slr5087_9	47	32d	i	6
slr1327_88	50	32d	i	6
proA”_10	72	32d	i	6
sll0602_19	23	32d	i	6
ycf20_22	4	32d	i	6
sll0055_4	94	32d	i	6
Entry2034_64	26	32d	i	6
sll5002_64	1	32d	i	6
sll1609_102	10	32d	i	6
slr1935_166	119	32d	i	6
ctpA_55	16	32d	i	6
Entry1720_33	91	32d	i	6
uvrB_39	26	32d	i	6
Entry1259_22	90	32d	i	6
aspA_114	1	32d	i	6
Entry2065_2	26	32d	i	6
rpl4_88	5	32d	i	6
ssl7046_96	109	32d	i	6
slr1398_213	61	32d	i	6
sll1675_21	1	32d	i	6
sll1469_90	124	32d	i	6
Entry474_22	36	32d	i	6
Entry859_55	201	32d	i	6
Entry255_5	34	32d	i	6
slr1657_91	1	32d	i	6
Entry164_23	9	32d	i	6
Entry1155_60	2	32d	i	6
slr0723_32	13	32d	i	6
lig_4	89	32d	i	6
sll1504_18	1	32d	i	6
Entry1787_28	118	32d	i	6
slr0521_4	362	32d	i	6
kdpC_69	73	32d	i	6
sll0651_306	2	32d	i	6
Entry967_117	46	32d	i	6
sll5035_23	25	32d	i	6
slr1599_44	144	32d	i	6
Entry1550_1	69	32d	i	6
sll0060_9	50	32d	i	6
Entry1026_3	57	32d	i	6
Entry941_61	52	32d	i	6
slr0217_53	25	32d	i	6
sll0623_43	50	32d	i	6
hlyB2_258	54	32d	i	6
ssr0759_10	36	32d	i	6
ssr1765_13	52	32d	i	6
Entry305_59	60	32d	i	6
sll6076_248	171	32d	i	6
sll0755_46	85	32d	i	6
dnaK_100	2	32d	i	6
slr1906_10	28	32d	i	6
Entry1218_80	70	32d	i	6
slr1753_24	74	32d	i	6
sll0544_29	64	32d	i	6
Entry1751_9	52	32d	i	6
sll5072_61	5	32d	i	6
ctaB_37	1	32d	i	6
slr8038_16	64	32d	i	6
ssl3379_35	57	32d	i	6
spsA_62	39	32d	i	6
Entry1189_99	43	32d	i	6
slr0880_47	24	32d	i	6
gdh_22	88	32d	i	6
dfr_88	13	32d	i	6
SyR53_41	44	32d	i	6
aspC2_23	76	32d	i	6
Entry2027_80	71	32d	i	6
rps15_4	1	32d	i	6
slr0920_109	59	32d	i	6
slr0309_12	55	32d	i	6
Entry1009_19	5	32d	i	6
ilvD_51	157	32d	i	6
rnc2_25	121	32d	i	6
slr0196_34	20	32d	i	6
tyrS2_152	57	32d	i	6
sll0156_97	52	32d	i	6
slr0272_46	44	32d	i	6
slr7016_59	34	32d	i	6
slr1676_9	2	32d	i	6
ETR1_40	62	32d	i	6
Entry163_74	42	32d	i	6
Entry1349_31	91	32d	i	6
groEL-2_31	47	32d	i	6
sll1568_58	83	32d	i	6
slr0552_15	59	32d	i	6
dfrA_130	94	32d	i	6
sll0594_40	98	32d	i	6
slr2095_193	5	32d	i	6
slr1900_14	50	32d	i	6
TU728 (nsiR6)_48	58	32d	i	6
ssr2699_134	152	32d	i	6
ssl2749_8	1231	32d	i	6
ssl0738_63	56	32d	i	6
slr7073_3	75	32d	i	6
Entry860_19	117	32d	i	6
ssl0294_100	63	32d	i	6
apcE_50	1	32d	i	6
sll0742_19	57	32d	i	6
Entry1852_53	60	32d	i	6
Entry432_37	29	32d	i	6
Entry432_38	33	32d	i	6
Entry1420_49	52	32d	i	6
hhoB_50	11132	32d	i	6
lysA_18	2	32d	i	6
sll5062_33	2	32d	i	6
sll0779_67	51	32d	i	6
slr6103_85	110	32d	i	6
fabD_34	14	32d	i	6
Entry833_23	72	32d	i	6
Entry875_6	22	32d	i	6
aroB_21	6	32d	i	6
grxC_191	660	32d	i	6
pstS_71	399	32d	i	6
Entry1000_29	268	32d	i	6
sll1983_134	879	32d	i	6
Entry2119_47	1	32d	i	6
slr1683_108	69	32d	i	6
Entry1120_3	60	32d	i	6
slr1259_43	14	32d	i	6
sll1380_4	68	32d	i	6
Entry908_30	3	32d	i	6
sll5086_12	72	32d	i	6
sll1949_23	39	32d	i	6
sll1358_101	88	32d	i	6
slr0144_70	62	32d	i	6
slr1198_50	28	32d	i	6
sll0335_53	64	32d	i	6
ssl1520_28	72	32d	i	6
Entry1049_35	86	32d	i	6
glgX_3	96	32d	i	6
Entry2000_63	14	32d	i	6
slr0304_69	81	32d	i	6
slr1285_157	14	32d	i	6
Entry826_61	43	32d	i	6
slr8015_52	67	32d	i	6
Entry1994_73	2	32d	i	6
sll1006_28	65	32d	i	6
ilvA_4	85	32d	i	6
sll0644_28	156	32d	i	6
sll0821_56	32	32d	i	6
slr6047_101	43	32d	i	6
ssl0259_148	2	32d	i	6
Entry1004_66	1	32d	i	6
slr7099_346	203	32d	i	6
Entry628_46	29	32d	i	6
Entry1605_47	47	32d	i	6
sll7050_10	53	32d	i	6
sll1712_8	2967	32d	i	6
sll1550_88	7	32d	i	6
Entry680_43	49	32d	i	6
sll0210_31	2	32d	i	6
sucD_61	69	32d	i	6
Entry950_0	35	32d	i	6
Entry1737_20	74	32d	i	6
slr0808_157	63	32d	i	6
hemN2_4	36	32d	i	6
Entry636_58	34	32d	i	6
psaC_5	1	32d	i	6
sll5107_37	155	32d	i	6
Entry1326_23	44	32d	i	6
slr2015_56	39	32d	i	6
slr1214_17	69	32d	i	6
ycf43_41	2	32d	i	6
ssl2971_81	5	32d	i	6
gpmB_4	65	32d	i	6
hypB_41	77	32d	i	6
sll0711_14	3	32d	i	6
slr1977_21	1	32d	i	6
Entry323_91	206	32d	i	6
Entry239_2	1	32d	i	6
Entry1172_128	63	32d	i	6
Entry1561_48	1	32d	i	6
sll1620_76	17	32d	i	6
slr0825_7	45	32d	i	6
slr0642_49	9	32d	i	6
slr2118_42	13	32d	i	6
slr1982_61	151	32d	i	6
rapQ_14	24	32d	i	6
sll1052_131	53	32d	i	6
natB_89	30	32d	i	6
slr0818_76	122	32d	i	6
Entry420_93	46	32d	i	6
sll0761_4	29	32d	i	6
slr1085_31	42	32d	i	6
sll0286_49	24	32d	i	6
tgt_84	43	32d	i	6
sll0242_144	39	32d	i	6
sll0257_29	61	32d	i	6
fabF2_30	3	32d	i	6
ssr5120_190	100	32d	i	6
sll1213_70	34	32d	i	6
slr1737_26	1	32d	i	6
ssr0756_4	98	32d	i	6
slr1187_28	1	32d	i	6
sll1118_32	68	32d	i	6
sll0216_34	170	32d	i	6
sll0877_85	24	32d	i	6
slr1534_56	10	32d	i	6
pilM_29	27	32d	i	6
ppiB_23	108	32d	i	6
slr0948_13	33	32d	i	6
sll0298_102	135	32d	i	6
infA_76	1	32d	i	6
Entry90_54	68	32d	i	6
pstB3_10	44	32d	i	6
Entry638_53	1	32d	i	6
slr1290_14	113	32d	i	6
Entry744_35	183	32d	i	6
Entry1685_20	67	32d	i	6
ssl2420_22	56	32d	i	6
zwf_26	52	32d	i	6
Entry92_19	56	32d	i	6
Entry794_30	60	32d	i	6
slr1150_47	66	32d	i	6
rfbB2_3	5	32d	i	6
Entry628_0	56	32d	i	6
eda_43	36	32d	i	6
Entry1153_0	105	32d	i	6
slr1082_24	1	32d	i	6
slr0601_4	26	32d	i	6
slr0393_246	65	32d	i	6
slr0699_136	50	32d	i	6
slr0393_245	31	32d	i	6
sll1160_12	49	32d	i	6
Entry1084_73	30	32d	i	6
lacF_43	77	32d	i	6
slr1807_57	95	32d	i	6
slr1966_26	20	32d	i	6
Entry694_51	93	32d	i	6
slr0787_70	22	32d	i	6
sll0431_97	232	32d	i	6
sll1150_112	78	32d	i	6
slr0333_88	1	32d	i	6
Entry1807_53	27	32d	i	6
Era_10	296	32d	i	6
rpl9_20	3	32d	i	6
slr6051_125	138	32d	i	6
Entry355_68	30	32d	i	6
Entry983_1	82	32d	i	6
sll0188_60	52	32d	i	6
pknA2_16	111	32d	i	6
sll0944_30	11	32d	i	6
petE_64	4	32d	i	6
sll0312_9	48	32d	i	6
slr5029_75	103	32d	i	6
sll0038_22	27	32d	i	6
sll0864_35	115	32d	i	6
Entry1560_90	13	32d	i	6
slr0348_37	3	32d	i	6
gerCb_24	12	32d	i	6
Entry1020_38	78	32d	i	6
Entry615_9	41	32d	i	6
AT103_13	96	32d	i	6
Entry620_73	64	32d	i	6
slr1464_15	50	32d	i	6
sll0422_20	23	32d	i	6
Entry1716_69	34	32d	i	6
sll0055_18	45	32d	i	6
Entry7_16	90	32d	i	6
Entry2079_79	69	32d	i	6
Entry2043_86	34	32d	i	6
slr6033_185	67	32d	i	6
Entry2079_1	20	32d	i	6
Entry2107_1	38	32d	i	6
Entry335_23	1	32d	i	6
Entry824_67	186	32d	i	6
slr0431_94	17	32d	i	6
slr0505_39	1	32d	i	6
Entry1334_2	49	32d	i	6
sll0372_118	82	32d	i	6
Entry22_30	11	32d	i	6
ssl1498_124	20	32d	i	6
sll0328_15	41	32d	i	6
cynS_176	67	32d	i	6
slr1648_4	27	32d	i	6
sps_38	17	32d	i	6
ndhH_4	4	32d	i	6
slr0503_74	6	32d	i	6
sll0418_21	37	32d	i	6
sll0268_64	1	32d	i	6
sll0913_22	20	32d	i	6
galE_58	1	32d	i	6
sll0638_10	122	32d	i	6
sll1500_37	6	32d	i	6
Entry580_22	23	32d	i	6
slr0909_83	95	32d	i	6
sll1037_46	234	32d	i	6
Entry2006_6	30	32d	i	6
sll7047_27	94	32d	i	6
Entry836_9	79	32d	i	6
slr0427_28	27	32d	i	6
Entry516_55	68	32d	i	6
Entry1595_40	55	32d	i	6
Entry1232_19	20	32d	i	6
sll1677_7	1	32d	i	6
slr2019_9	1	32d	i	6
trxA_43	2	32d	i	6
dapB_79	21	32d	i	6
slr1362_10	40	32d	i	6
Entry1198_73	30	32d	i	6
Entry1267_71	23	32d	i	6
Entry1094_46	60	32d	i	6
sll1764_14	56	32d	i	6
Entry1232_7	78	32d	i	6
Entry1667_136	40	32d	i	6
sll1173_79	1	32d	i	6
sll0261_56	35	32d	i	6
Entry56_29	25	32d	i	6
thiC_26	2	32d	i	6
slr0420_44	161	32d	i	6
sll0846_35	75	32d	i	6
Entry1421_67	62	32d	i	6
Entry1421_66	166	32d	i	6
Entry1802_21	1	32d	i	6
Entry124_0	56	32d	i	6
sll0273_38	30	32d	i	6
Entry1841_59	1	32d	i	6
Entry1402_66	60	32d	i	6
ssr0759_34	23	32d	i	6
slr7049_25	142	32d	i	6
hlyB2_238	38	32d	i	6
ssl2667_10	2	32d	i	6
sll1399_16	42	32d	i	6
sll1005_7	561	32d	i	6
sll1938_7	30	32d	i	6
Entry436_12	27	32d	i	6
Entry731_28	89	32d	i	6
Entry1197_52	28	32d	i	6
queA_58	113	32d	i	6
Entry1934_27	34	32d	i	6
Entry1650_73	169	32d	i	6
Entry634_29	16	32d	i	6
slt_125	21	32d	i	6
slr1923_43	1	32d	i	6
rps12_3	2	32d	i	6
slr0876_64	10	32d	i	6
crtQ_91	2	32d	i	6
Entry937_48	1	32d	i	6
sll0410_47	70	32d	i	6
Entry1769_5	1	32d	i	6
slr1083_7	21	32d	i	6
slr7083_71	4	32d	i	6
Entry434_164	71	32d	i	6
sll2015_92	39	32d	i	6
sll0200_134	879	32d	i	6
slr0829_202	294	32d	i	6
Entry1645_101	19	32d	i	6
ssl5015_99	3	32d	i	6
Entry732_31	87	32d	i	6
slr6070_96	75	32d	i	6
pdxH_61	245	32d	i	6
ssb_17	3	32d	i	6
Entry1291_61	70	32d	i	6
sll0886_88	36	32d	i	6
dgkA_79	4	32d	i	6
Entry383_2	6	32d	i	6
sll1911_4	1	32d	i	6
sll0752_52	32	32d	i	6
sll0409_44	6	32d	i	6
slr2045_6	27	32d	i	6
sll0647_4	66	32d	i	6
ssr2857_40	63	32d	i	6
Entry2062_48	43	32d	i	6
Entry372_57	150	32d	i	6
Entry948_76	55	32d	i	6
sll0586_64	26	32d	i	6
adk2_37	1	32d	i	6
Entry1256_32	1	32d	i	6
Entry1256_30	81	32d	i	6
Entry313_45	76	32d	i	6
Entry313_44	41	32d	i	6
Entry933_1	85	32d	i	6
Entry1648_5	56	32d	i	6
nylA_140	107	32d	i	6
sll0930_112	85	32d	i	6
slr1819_20	69	32d	i	6
Entry275_10	46	32d	i	6
slr0924_139	109	32d	i	6
slr1102_22	62	32d	i	6
sll1103_53	207	32d	i	6
Entry572_43	29	32d	i	6
Entry564_151	109	32d	i	6
ndkR_68	20	32d	i	6
slr1660_15	38	32d	i	6
ssl3291_4	86	32d	i	6
Entry1418_21	54	32d	i	6
sll0611_18	43	32d	i	6
Entry1500_34	1	32d	i	6
sll5080_7	12	32d	i	6
Entry1481_38	38	32d	i	6
pyrF_4	3	32d	i	6
sll2003_43	68	32d	i	6
slr1179_89	96	32d	i	6
Entry1293_26	59	32d	i	6
slr1259_24	63	32d	i	6
slr0513_43	326	32d	i	6
rnpA_9	1	32d	i	6
ccmK5_3	2	32d	i	6
slr5077_28	88	32d	i	6
Entry491_83	125	32d	i	6
sll1033_33	7	32d	i	6
plsX_80	112	32d	i	6
sll1411_79	23	32d	i	6
ndhE_77	9	32d	i	6
rfbD_76	22	32d	i	6
slr1166_5	52	32d	i	6
Entry1602_51	106	32d	i	6
sll1961_37	50	32d	i	6
trpA_91	105	32d	i	6
lig2_46	39	32d	i	6
slr0304_46	1	32d	i	6
sll7085_52	24	32d	i	6
Entry1927_84	50	32d	i	6
slr1293_28	27	32d	i	6
Entry8_22	42	32d	i	6
sll5041_7	43	32d	i	6
sll1927_60	38	32d	i	6
slr1070_108	45	32d	i	6
Entry878_53	73	32d	i	6
sll1692_250	40	32d	i	6
slr6007_7	68	32d	i	6
Entry314_59	54	32d	i	6
slr0373_80	8	32d	i	6
Entry231_60	51	32d	i	6
Entry1491_15	66	32d	i	6
sll0992_22	34	32d	i	6
Entry717_1	6	32d	i	6
Entry1478_67	37	32d	i	6
Entry1769_29	64	32d	i	6
sll1562_7	72	32d	i	6
dfr_100	14	32d	i	6
Entry1736_9	195	32d	i	6
gidA_15	115	32d	i	6
Entry1341_42	42	32d	i	6
slr0105_25	35	32d	i	6
Entry27_30	2	32d	i	6
hypD_61	65	32d	i	6
slr1523_103	1	32d	i	6
sll1257_211	2	32d	i	6
pknA4_8	49	32d	i	6
Entry1693_90	33	32d	i	6
cysT_25	38	32d	i	6
mgtE_67	17	32d	i	6
Entry866_39	41	32d	i	6
slr6028_163	264	32d	i	6
sll1369_60	77	32d	i	6
slr0748_10	29	32d	i	6
slr0408_23	1	32d	i	6
sll0354_160	18	32d	i	6
Entry1073_79	42	32d	i	6
sll0939_67	35	32d	i	6
gspF_43	56	32d	i	6
Entry841_69	145	32d	i	6
Entry745_66	21	32d	i	6
Entry1207_68	154	32d	i	6
map2_46	87	32d	i	6
Entry609_48	62	32d	i	6
ssr5074_111	103	32d	i	6
slr1903_12	47	32d	i	6
trx_31	19	32d	i	6
sll0525_48	44	32d	i	6
sll0474_25	82	32d	i	6
sll0659_65	73	32d	i	6
slr0656_4	99	32d	i	6
glpD_38	45	32d	i	6
Entry446_20	19	32d	i	6
slr0537_37	31	32d	i	6
Entry440_115	1	32d	i	6
lipB_42	37	32d	i	6
sll1415_34	159	32d	i	6
Entry266_10	62	32d	i	6
Entry961_31	51	32d	i	6
Entry961_36	237	32d	i	6
slr0341_19	1	32d	i	6
slr0582_55	1	32d	i	6
slr1087_16	150	32d	i	6
slr1534_30	111	32d	i	6
ndhH_16	1	32d	i	6
slr0948_37	23	32d	i	6
sll0996_23	36	32d	i	6
Entry287_32	76	32d	i	6
Entry287_33	26	32d	i	6
slr0642_62	36	32d	i	6
Entry1425_43	132	32d	i	6
slr1963_35	106	32d	i	6
sll1871_167	25	32d	i	6
mcpA_40	70	32d	i	6
sll1060_34	51	32d	i	6
rpl14_110	1	32d	i	6
sll8018_74	37	32d	i	6
spoU_28	218	32d	i	6
maf_61	63	32d	i	6
Entry187_28	302	32d	i	6
Entry1332_55	199	32d	i	6
ssr0871_64	66	32d	i	6
Entry1901_1	62	32d	i	6
Entry94_75	109	32d	i	6
Entry559_27	58	32d	i	6
cbiL_106	41	32d	i	6
slr1045_20	34	32d	i	6
sll0328_3	97	32d	i	6
crtO_58	42	32d	i	6
slr1081_16	47	32d	i	6
gcvP_19	26	32d	i	6
Entry677_2	29	32d	i	6
ssl0438_78	62	32d	i	6
Entry644_57	33	32d	i	6
Entry1462_79	4	32d	i	6
Entry607_83	62	32d	i	6
slr1397_13	52	32d	i	6
Entry1559_43	56	32d	i	6
Entry2094_36	246	32d	i	6
Entry54_4	3	32d	i	6
sll1306_37	107	32d	i	6
bchE_44	55	32d	i	6
dnaX_4	1	32d	i	6
ssr1256_10	53	32d	i	6
Entry2032_64	41	32d	i	6
slr2103_27	38	32d	i	6
Entry326_32	137	32d	i	6
prmA_41	49	32d	i	6
ndhD3_20	61	32d	i	6
ssl6061_82	1	32d	i	6
Entry1550_82	17	32d	i	6
sll0047_18	61	32d	i	6
Entry874_108	45	32d	i	6
slr1205_14	13	32d	i	6
slr0670_76	19	32d	i	6
Entry1575_7	35	32d	i	6
Entry1395_49	2	32d	i	6
Entry543_61	23	32d	i	6
Entry368_35	1	32d	i	6
dnaK2_23	5	32d	i	6
sll1762_52	43	32d	i	6
Entry1300_27	49	32d	i	6
slr0334_100	53	32d	i	6
htpG_50	29	32d	i	6
Entry1212_49	55	32d	i	6
slr0981_86	53	32d	i	6
slr0842_6	220	32d	i	6
Entry433_34	36	32d	i	6
frr_85	180	32d	i	6
gylA_31	1	32d	i	6
pta_114	31	32d	i	6
slr6001_40	1	32d	i	6
slr2044_25	34	32d	i	6
gyrA_22	9	32d	i	6
sll0671_3	58	32d	i	6
tktA_58	1	32d	i	6
sll0508_45	37	32d	i	6
mbpA_86	39	32d	i	6
Entry1241_93	63	32d	i	6
slr5023_58	155	32d	i	6
Entry217_132	2	32d	i	6
slr0503_55	2	32d	i	6
Entry2048_8	35	32d	i	6
Entry1914_45	2	32d	i	6
Entry1606_0	89	32d	i	6
sll1712_24	3526	32d	i	6
Entry533_29	42	32d	i	6
slr0678_11	55	32d	i	6
sll0638_32	99	32d	i	6
sll0590_107	51	32d	i	6
Entry155_1	3	32d	i	6
sll1242_21	11	32d	i	6
sll1037_21	132	32d	i	6
Entry439_39	51	32d	i	6
sll1461_32	8	32d	i	6
Entry1635_45	68	32d	i	6
Entry1646_220	36	32d	i	6
Entry1868_2	40	32d	i	6
Entry1868_1	1	32d	i	6
Entry2009_0	51	32d	i	6
ssr7035_5	64	32d	i	6
sll1258_93	49	32d	i	6
slr1391_108	132	32d	i	6
sll1562_56	47	32d	i	6
sll0778_107	49	32d	i	6
slr1683_254	59	32d	i	6
Entry1775_1	53	32d	i	6
Entry1545_35	83	32d	i	6
sll1268_67	17	32d	i	6
sll1586_14	34	32d	i	6
slr0313_17	66	32d	i	6
Entry1282_59	92	32d	i	6
mutM_32	30	32d	i	6
slr0270_88	77	32d	i	6
sll0547_11	41	32d	i	6
Entry928_15	46	32d	i	6
vapB_131	27	32d	i	6
slr1306_9	10	32d	i	6
Entry1178_6	38	32d	i	6
sll0273_11	52	32d	i	6
Entry584_3	113	32d	i	6
sll5122_13	77	32d	i	6
ssl7053_31	3	32d	i	6
ubiX_122	55	32d	i	6
slr7097_33	1	32d	i	6
sll1191_184	80	32d	i	6
slr7049_47	39	32d	i	6
Entry465_46	82	32d	i	6
slr5054_47	280	32d	i	6
fmt_68	20	32d	i	6
Entry1197_39	27	32d	i	6
Entry965_63	29	32d	i	6
atp1_6	4	32d	i	6
sll7070_20	47	32d	i	6
slr7091_70	39	32d	i	6
putA_70	215	32d	i	6
slr0049_49	55	32d	i	6
slr0788_31	47	32d	i	6
pbp_54	93	32d	i	6
slr1478_64	92	32d	i	6
Entry1074_27	110	32d	i	6
merR_74	58	32d	i	6
sll8034_7	88	32d	i	6
Entry952_95	171	32d	i	6
sll7075_52	57	32d	i	6
Entry1711_27	63	32d	i	6
sll1671_7	1	32d	i	6
sll7030_217	41	32d	i	6
spoT_7	10576	32d	i	6
Entry2118_0	56	32d	i	6
slr6090_374	1	32d	i	6
slr1052_62	83	32d	i	6
hliA2_17	145	32d	i	6
Entry1700_39	1	32d	i	6
Entry2022_30	51	32d	i	6
nusG_62	1	32d	i	6
Entry732_56	41	32d	i	6
ssr2153_58	111	32d	i	6
