,gene,reaction_id,reaction_name,reaction_reaction,LB_medium,EX_fru_e_EX_nh4_e,EX_succ_e_EX_nh4_e,EX_formate_e_EX_nh4_e
2894,H16_B0633,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2895,H16_A3634,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2896,H16_B1249,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2897,H16_B1475,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2898,H16_B1090,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2899,H16_B2049,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2900,H16_A1554,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2901,H16_A1422,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2902,H16_B2068,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2903,H16_B1112,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2904,H16_B0287,ESTLP,Esterase / lipase,4sullac_c + h2o_c --> 2mac_c + h_c + so3_c,0,0,0,0
2905,H16_A2703,TMDS,Thymidylate synthase,dump_c + mlthf_c --> dhf_c + dtmp_c,1,1,1,1
2906,H16_A0229,EDTXS1,Endotoxin Synthesis (lauroyl transferase),c120ACP_c + k2lipiv_c --> ACP_c + lk2lipiv_c,0,0,0,0
2907,H16_B0917,EDTXS1,Endotoxin Synthesis (lauroyl transferase),c120ACP_c + k2lipiv_c --> ACP_c + lk2lipiv_c,0,0,0,0
2908,H16_A0228,EDTXS1,Endotoxin Synthesis (lauroyl transferase),c120ACP_c + k2lipiv_c --> ACP_c + lk2lipiv_c,0,0,0,0
2909,H16_A0453,ASPTRS,Aspartyl-tRNA synthetase,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + h_c + ppi_c,0,0,0,0
2910,H16_A1772,BZALDD6,Benzaldehyde dehydrogenase (NAD),4hbald_c + h2o_c + nad_c <=> 4hbz_c + 2.0 h_c + nadh_c,1,1,1,1
2911,H16_A1772,BZALDD1,Benzaldehyde dehydrogenase (NAD),bzal_c + h2o_c + nad_c --> bz_c + 2.0 h_c + nadh_c,1,1,1,1
2912,H16_A1772,BZALDD5,Benzaldehyde dehydrogenase (NAD),h2o_c + nadp_c + ptolald_c --> 2.0 h_c + nadph_c + ptolat_c,1,1,1,1
2913,H16_A1772,BZALDD3,Benzaldehyde dehydrogenase (NAD),h2o_c + mbzald_c + nadp_c --> 2.0 h_c + nadph_c + otolat_c,1,1,1,1
2914,H16_A1772,BZALDD2,Benzaldehyde dehydrogenase (NAD),3hbzald_c + h2o_c + nad_c --> 3hbz_c + 2.0 h_c + nadh_c,1,1,1,1
2915,H16_A1772,BZALDD4,Benzaldehyde dehydrogenase (NAD),3mbzald_c + h2o_c + nadp_c --> 2.0 h_c + mtolat_c + nadph_c,1,1,1,1
2916,H16_A0391,A5PISO,Arabinose-5-phosphate isomerase,ru5p__D_c <=> ara5p_c,1,1,1,1
2917,H16_B0842,ALKP,Alkaline phosphatase,ahdt_c + 3.0 h2o_c --> dhnpt_c + 3.0 h_c + 3.0 pi_c,0,0,0,0
2918,H16_A3417,ATPPRT,ATP phosphoribosyltransferase,atp_c + prpp_c --> h_c + ppi_c + prbatp_c,0,1,1,1
2919,H16_B0301,THRS,Threonine synthase,h2o_c + phom_c --> pi_c + thr__L_c,0,0,0,0
2920,H16_A3042,GARFT,Phosphoribosylglycinamide formyltransferase,10fthf_c + gar_c <=> fgam_c + h_c + thf_c,0,1,1,1
2921,H16_A1083,UREA,Urease,h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c,0,0,0,0
2922,H16_A1084,UREA,Urease,h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c,0,0,0,0
2923,H16_A1081,UREA,Urease,h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c,0,0,0,0
2924,H16_A2920,HMBS,Hydroxymethylbilane synthase,h2o_c + 4.0 pbng_c --> hmbil_c + 4.0 nh4_c,0,0,0,0
2925,H16_B1387,PGLYCP,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glycolate_c + pi_c,0,0,0,0
2926,H16_A0174,PGLYCP,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glycolate_c + pi_c,0,0,0,0
2927,H16_A3318,PGLYCP,Phosphoglycolate phosphatase,2pglyc_c + h2o_c --> glycolate_c + pi_c,0,0,0,0
2928,H16_A2446,DHPS,Dihydropteroate synthase,4abz_c + ahhmp_c --> dhpt_c + h2o_c,1,1,1,1
2929,H16_A2446,DHPS2,Dihydropteroate synthase,4abz_c + ahhmd_c --> dhpt_c + h_c + ppi_c,1,1,1,1
2930,H16_A0802,UDPGD,UDPglucose 6-dehydrogenase,h2o_c + 2.0 nad_c + udpg_c --> 3.0 h_c + 2.0 nadh_c + udpglcur_c,0,0,0,0
2931,H16_B0476,FORA,Formamidase,frmd_c + h2o_c --> for_c + nh4_c,0,0,0,0
2932,H16_B0072,FORA,Formamidase,frmd_c + h2o_c --> for_c + nh4_c,0,0,0,0
2933,H16_A3253,HEXTT,Trans-hexaprenyltranstransferase,hppp_c + ipdp_c --> h_c + heppp_c + ppi_c,0,0,0,0
2934,H16_A2053,UMPK,UMP kinase,atp_c + h_c + ump_c <=> adp_c + udp_c,0,0,0,0
2935,H16_B0096,ETHAAL,Ethanolamine ammonia-lyase,etha_c --> acald_c + nh4_c,0,0,0,0
2936,H16_A3155,PGRPP,Phosphatidylglycerol phosphate phosphatase,h2o_c + pgp_c --> pg_c + pi_c,0,0,0,0
2937,H16_A2871,UDCPDP,Undecaprenyl-diphosphatase,h2o_c + udcpdp_c --> 2.0 h_c + pi_c + udcpp_c,1,1,1,1
2938,H16_B2531,ARGSS,Argininosuccinate synthase,asp__L_c + atp_c + citr__L_c --> amp_c + argsucc_c + 2.0 h_c + ppi_c,0,1,1,1
2939,H16_A0042,GSPMDS,Glutathionylspermidine synthetase,atp_c + gthrd_c + spmd_c --> adp_c + gtspmd_c + h_c + pi_c,0,0,0,0
2940,PHG252,NITORT,Nitrous-oxide reductase,fadh2_c + n2o_c --> fad_c + h2o_c + h_c + n2_c,0,0,0,0
2941,H16_A2042,LPADSS,Lipid A disaccaride synthase,h_c + lipidX_c + u23ga_c --> lipidAds_c + udp_c,1,1,1,1
2942,H16_A3090,CBIAT,Cobinamide adenyltransferase,atp_c + co1dam_c --> acda_c + pppi_c,0,0,0,0
2943,H16_A3090,CBIAT1,Cobinamide adenyltransferase,atp_c + cbi_c <=> adocbi_c + pppi_c,0,0,0,0
2944,H16_A2969,CBIAT,Cobinamide adenyltransferase,atp_c + co1dam_c --> acda_c + pppi_c,0,0,0,0
2945,H16_A2969,CBIAT1,Cobinamide adenyltransferase,atp_c + cbi_c <=> adocbi_c + pppi_c,0,0,0,0
2946,H16_B2534,3HBCD,3-hydroxybutyryl-CoA dehydratase,r3hbcoa_c <=> b2coa_c + h2o_c,0,0,0,0
2947,H16_B1843,3HBCD,3-hydroxybutyryl-CoA dehydratase,r3hbcoa_c <=> b2coa_c + h2o_c,0,0,0,0
2948,H16_A2946,BACCL,Biotin acetyl CoA carboxylase ligase,atp_c + btn_c --> b5amp_c + ppi_c,0,0,0,0
2949,H16_A0135,BACCL,Biotin acetyl CoA carboxylase ligase,atp_c + btn_c --> b5amp_c + ppi_c,0,0,0,0
2950,H16_A3313,PACCOAL,Phenylacetate-CoA ligase,atp_c + coa_c + pac_c --> amp_c + h_c + phaccoa_c + ppi_c,0,0,0,0
2951,H16_A0291,PACCOAL,Phenylacetate-CoA ligase,atp_c + coa_c + pac_c --> amp_c + h_c + phaccoa_c + ppi_c,0,0,0,0
2952,H16_A3272,UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,0,0,0,0
2953,H16_A3167,UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,0,0,0,0
2954,H16_A0428,TRE6PP,Trehalose-phosphatase,h2o_c + tre6p_c --> pi_c + tre_c,0,0,0,0
2955,H16_B0081,IPPS,2-isopropylmalate synthase,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,0,0,0,0
2956,H16_A1041,IPPS,2-isopropylmalate synthase,3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c,0,0,0,0
2957,H16_A1027,DAGK,Diacylglycerol kinase,12dgr_TB_c + atp_c --> adp_c + pa_c,1,1,1,1
2958,H16_A3061,UAPGR,UDP-N-acetylenolpyruvoylglucosamine reductase,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,1,1,1,1
2959,H16_A2610,FPGLUS1,Folylpolyglutamate synthase,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,1,1,1,1
2960,H16_A2610,FPGLUS2,Folylpolyglutamate synthase,atp_c + glu__L_c + thf_c <=> adp_c + h_c + pi_c + thfglu_c,1,1,1,1
2961,H16_A3031,DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),h_c + hmb4pp_c + nadh_c --> dmpp_c + h2o_c + nad_c,0,0,0,0
2962,H16_A3031,HMB4DPR,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase,h_c + hmb4pp_c + nadh_c --> h2o_c + ipdp_c + nad_c,0,0,0,0
2963,H16_B2169,DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),h_c + hmb4pp_c + nadh_c --> dmpp_c + h2o_c + nad_c,0,0,0,0
2964,H16_B2169,HMB4DPR,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase,h_c + hmb4pp_c + nadh_c --> h2o_c + ipdp_c + nad_c,0,0,0,0
2965,H16_A1337,GTPDPK,GTP diphosphokinase,atp_c + gtp_c --> amp_c + gdptp_c + 2.0 h_c,0,0,0,0
2966,H16_A0955,GTPDPK,GTP diphosphokinase,atp_c + gtp_c --> amp_c + gdptp_c + 2.0 h_c,0,0,0,0
2967,H16_A3414,IGPDH,Imidazoleglycerol-phosphate dehydratase,eig3p_c --> h2o_c + imacp_c,0,1,1,1
2968,H16_A0569,PRASUCS,Phosphoribosylamino imidazolesuccinocarboxamide synthase,asp__L_c + atp_c + cair_c --> adp_c + h_c + pi_c + saicar_c,0,1,1,1
2969,H16_A3057,PSUDS,Pseudouridylate synthase,r5p_c + ura_c <=> h2o_c + puri5p_c,0,0,0,0
2970,H16_B0680,CITL,Citrate lyase,cit_c --> ac_c + oaa_c,0,0,0,0
2971,H16_B2113,CITL,Citrate lyase,cit_c --> ac_c + oaa_c,0,0,0,0
2972,H16_B0353,CITL,Citrate lyase,cit_c --> ac_c + oaa_c,0,0,0,0
2973,H16_A2635,CITL,Citrate lyase,cit_c --> ac_c + oaa_c,0,0,0,0
2974,H16_B2555,ACOADH2,Acyl-CoA dehydrogenase,fad_c + h_c + ppcoa_c <=> fadh2_c + prpncoa_c,0,0,0,0
2975,H16_B2555,ACOADG,Acyl-CoA dehydrogenase,adipcoa_c + fad_c + h_c --> carpcoa_c + fadh2_c,0,0,0,0
2976,H16_B2288,4CBMCLC,4-carboxymuconolactone decarboxylase,gcarmclc_c + h_c <=> 2odhfac_c + co2_c,0,0,0,0
2977,H16_A0535,4CBMCLC,4-carboxymuconolactone decarboxylase,gcarmclc_c + h_c <=> 2odhfac_c + co2_c,0,0,0,0
2978,H16_A2445,PGAMT,Phosphoglucosamine mutase,gam1p_c <=> gam6p_c,1,1,1,1
2979,H16_A2445,PMANM,Phosphomannomutase,man1p_c <=> man6p_c,1,1,1,1
2980,H16_A3453,PPBNGS,Porphobilinogen synthase,2.0 5aop_c --> 2.0 h2o_c + h_c + pbng_c,0,0,0,0
2981,H16_B2211,CS,Citrate synthase,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,0,0,0,0
2982,H16_B0414,CS,Citrate synthase,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,0,0,0,0
2983,H16_A1229,CS,Citrate synthase,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,0,0,0,0
2984,H16_A2627,CS,Citrate synthase,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,0,0,0,0
2985,H16_B0357,CS,Citrate synthase,accoa_c + h2o_c + oaa_c --> cit_c + coa_c + h_c,0,0,0,0
2986,H16_A3017,UROCH,Urocanate hydratase,h2o_c + urocan_c --> 4izp_c + h_c,0,0,0,0
2987,H16_A0695,UROCH,Urocanate hydratase,h2o_c + urocan_c --> 4izp_c + h_c,0,0,0,0
2988,H16_A3409,PRAMPC,Phosphoribosyl-AMP cyclohydrolase,h2o_c + prbamp_c --> prfp_c,0,1,1,1
2989,H16_B0070,AMPN,AMP nucleosidase,amp_c + h2o_c --> ade_c + r5p_c,0,0,0,0
2990,H16_B0627,SADT,Sulfate adenylyltransferase,atp_c + so4_c --> aps_c + ppi_c,0,0,0,0
2991,H16_B0627,SADT2,Sulfate adenyltransferase,atp_c + sel_c <=> adsel_c + h_c + ppi_c,0,0,0,0
2992,H16_A2995,SADT,Sulfate adenylyltransferase,atp_c + so4_c --> aps_c + ppi_c,0,0,0,0
2993,H16_A2995,SADT2,Sulfate adenyltransferase,atp_c + sel_c <=> adsel_c + h_c + ppi_c,0,0,0,0
2994,H16_A2996,SADT,Sulfate adenylyltransferase,atp_c + so4_c --> aps_c + ppi_c,0,0,0,0
2995,H16_A2996,SADT2,Sulfate adenyltransferase,atp_c + sel_c <=> adsel_c + h_c + ppi_c,0,0,0,0
2996,H16_B0605,HPPH,Hippurate hydrolase,bz_c + gly_c --> h2o_c + hppr_c,0,0,0,0
2997,H16_A3299,HPPH,Hippurate hydrolase,bz_c + gly_c --> h2o_c + hppr_c,0,0,0,0
2998,H16_A0073,HPPH,Hippurate hydrolase,bz_c + gly_c --> h2o_c + hppr_c,0,0,0,0
2999,H16_B1473,HPPH,Hippurate hydrolase,bz_c + gly_c --> h2o_c + hppr_c,0,0,0,0
3000,H16_A0490,TYRTRS,Tyrosyl-tRNA synthetase,atp_c + trnatyr_c + tyr__L_c --> amp_c + h_c + ppi_c + tyrtrna_c,0,0,0,0
3001,H16_A2777,CAT,Catalase,2.0 h2o2_c --> 2.0 h2o_c + o2_c,0,0,0,0
3002,H16_A2777,CATL,Catalase,2.0 3han_c + 2.0 o2_c --> cvn_c + h2_c + 2.0 h2o2_c,0,0,0,0
3003,H16_B1428,CAT,Catalase,2.0 h2o2_c --> 2.0 h2o_c + o2_c,0,0,0,0
3004,H16_B1428,CATL,Catalase,2.0 3han_c + 2.0 o2_c --> cvn_c + h2_c + 2.0 h2o2_c,0,0,0,0
3005,H16_A3109,CAT,Catalase,2.0 h2o2_c --> 2.0 h2o_c + o2_c,0,0,0,0
3006,H16_A3109,CATL,Catalase,2.0 3han_c + 2.0 o2_c --> cvn_c + h2_c + 2.0 h2o2_c,0,0,0,0
3007,H16_A2505,FTHFD,Formyltetrahydrofolate deformylase,10fthf_c + h2o_c --> for_c + h_c + thf_c,0,0,0,0
3008,H16_B1956,FTHFD,Formyltetrahydrofolate deformylase,10fthf_c + h2o_c --> for_c + h_c + thf_c,0,0,0,0
3009,H16_A3124,ADSL1r,Adenylsuccinate lyase,saicar_c <=> aicar_c + fum_c + h_c,0,1,1,1
3010,H16_A3124,ADSUCL1,Adenylsuccinate lyase,dcamp_c <=> amp_c + fum_c,0,1,1,1
3011,H16_A1847,PMANM,Phosphomannomutase,man1p_c <=> man6p_c,0,0,0,0
3012,H16_A2885,PMANM,Phosphomannomutase,man1p_c <=> man6p_c,0,0,0,0
3013,H16_A0314,AGDC,N-acetylglucosamine-6-phosphate deacetylase,acgam6p_c + h2o_c --> ac_c + gam6p_c,0,0,0,0
3014,H16_A2251,HBDH,Hydroxybutyratedimer hydrolase,h2o_c + r3rhbb_c <=> 2.0 bhb_c + h_c,0,0,0,0
3015,H16_A1188,ENO,Enolase,2pg_c + h_c <=> h2o_c + pep_c,0,0,0,0
3016,H16_A1000,MAAMPT,Membrane alanyl aminopeptidase,h2o_c + progly_c --> gly_c + pro__L_c,0,0,0,0
3017,H16_A1000,ALAAPT,Alanyl aminopeptidase,cysgly_c + h2o_c --> cys__L_c + gly_c,0,0,0,0
3018,H16_A2860,AACOAS,Acetoacetyl-CoA synthetase,acac_c + atp_c + coa_c --> aacoa_c + amp_c + h_c + ppi_c,0,0,0,0
3019,H16_A2002,AACOAR,Acetoacetyl-CoA reductase,nadp_c + r3hbcoa_c <=> aacoa_c + h_c + nadph_c,0,0,0,0
3020,H16_A2171,AACOAR,Acetoacetyl-CoA reductase,nadp_c + r3hbcoa_c <=> aacoa_c + h_c + nadph_c,0,0,0,0
3021,H16_A1439,AACOAR,Acetoacetyl-CoA reductase,nadp_c + r3hbcoa_c <=> aacoa_c + h_c + nadph_c,0,0,0,0
3022,H16_A1412,BZOTCOA,Benzoate-CoA ligase,atp_c + bz_c + coa_c --> amp_c + benzcoa_c + h_c + ppi_c,0,0,0,0
3023,H16_B1918,BZOTCOA,Benzoate-CoA ligase,atp_c + bz_c + coa_c --> amp_c + benzcoa_c + h_c + ppi_c,0,0,0,0
3024,H16_B2378,SLCYSS,O-acetyl-L-serine sulfhydrylase,acser_c + tsul_c --> ac_c + h_c + slfcys_c,0,0,0,0
3025,H16_B2378,CYSS,Cysteine synthase,acser_c + h2s_c --> ac_c + cys__L_c,0,0,0,0
3026,H16_B2378,AHSERL4,Cysteine synthase Thiosulfate,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,0,0,0,0
3027,H16_A1903,SLCYSS,O-acetyl-L-serine sulfhydrylase,acser_c + tsul_c --> ac_c + h_c + slfcys_c,0,0,0,0
3028,H16_A1903,CYSS,Cysteine synthase,acser_c + h2s_c --> ac_c + cys__L_c,0,0,0,0
3029,H16_A1903,AHSERL4,Cysteine synthase Thiosulfate,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,0,0,0,0
3030,H16_A0807,SLCYSS,O-acetyl-L-serine sulfhydrylase,acser_c + tsul_c --> ac_c + h_c + slfcys_c,0,0,0,0
3031,H16_A0807,CYSST4,Cysteine synthase,acser_c + seld_c --> ac_c + selcys_c,0,0,0,0
3032,H16_A0807,CYSS,Cysteine synthase,acser_c + h2s_c --> ac_c + cys__L_c,0,0,0,0
3033,H16_A0807,AHSERL4,Cysteine synthase Thiosulfate,acser_c + trdrd_c + tsul_c --> ac_c + cys__L_c + h_c + so3_c + trdox_c,0,0,0,0
3034,H16_A2217,MALS,Malate synthase,accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c,0,0,0,0
3035,H16_A3411,PRMIIZCI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)-methylideneamino) imidazole-4-carboxamide isomerase,prfp_c <=> prlp_c,0,1,1,1
3036,H16_B1576,GTPCII,GTP cyclohydrolase II,gtp_c + 3.0 h2o_c --> 25drapp_c + for_c + 3.0 h_c + ppi_c,1,1,1,1
3037,H16_A2045,U23GAAT,UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase,3hmrsACP_c + u3hga_c --> ACP_c + h_c + u23ga_c,1,1,1,1
3038,H16_A1681,DLDHD,D-lactate dehydrogenase,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,0,0,0,0
3039,H16_A1682,DLDHD,D-lactate dehydrogenase,lac__D_c + nad_c <=> h_c + nadh_c + pyr_c,0,0,0,0
3040,H16_A3037,NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),h_c + prpp_c + quln_c <=> co2_c + nicrnt_c + ppi_c,0,0,0,0
3041,H16_B0560,NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),h_c + prpp_c + quln_c <=> co2_c + nicrnt_c + ppi_c,0,0,0,0
3042,H16_B1945,GLUDy,Glutamate dehydrogenase (NADP),glu__L_c + h2o_c + nadp_c <=> akg_c + h_c + nadph_c + nh4_c,0,0,0,0
3043,H16_A0471,GLUDy,Glutamate dehydrogenase (NADP),glu__L_c + h2o_c + nadp_c <=> akg_c + h_c + nadph_c + nh4_c,0,0,0,0
3044,H16_A0471,GDH1,Glutamate dehydrogenase (NAD),glu__L_c + h2o_c + nad_c <=> akg_c + h_c + nadh_c + nh4_c,0,0,0,0
3045,H16_A1356,GDH1,Glutamate dehydrogenase (NAD),glu__L_c + h2o_c + nad_c <=> akg_c + h_c + nadh_c + nh4_c,0,0,0,0
3046,H16_A0150,BHMT,Betaine-homocysteine S-methyltransferase,glyb_c + hcys__L_c --> dmgly_c + met__L_c,0,0,0,0
3047,H16_A2363,HISTRS,Histidyl-tRNA synthetase,atp_c + his__L_c + trnahis_c --> amp_c + h_c + histrna_c + ppi_c,0,0,0,0
3048,H16_A0953,GK1,Guanylate kinase (GMP:ATP),atp_c + gmp_c + h_c <=> adp_c + gdp_c,1,1,1,1
3049,H16_A0953,DGK1,Deoxyguanylate kinase (dGMP:ATP),atp_c + dgmp_c + h_c <=> adp_c + dgdp_c,1,1,1,1
3050,H16_B0534,PPLCg,Phospholipase C,h2o_c + pg_c --> 12dgr_TB_c + glyc3p_c,0,0,0,0
3051,H16_B0534,PPLCe,Phospholipase C,h2o_c + pe_cho_c --> 12dgr_TB_c + ethap_c,0,0,0,0
3052,H16_B0534,PPLCc,Phospholipase C,h2o_c + pc_c --> 12dgr_TB_c + cholp_c,0,0,0,0
3053,H16_B1166,PPLCg,Phospholipase C,h2o_c + pg_c --> 12dgr_TB_c + glyc3p_c,0,0,0,0
3054,H16_B1166,PPLCe,Phospholipase C,h2o_c + pe_cho_c --> 12dgr_TB_c + ethap_c,0,0,0,0
3055,H16_B1166,PPLCc,Phospholipase C,h2o_c + pc_c --> 12dgr_TB_c + cholp_c,0,0,0,0
3056,H16_A2724,PPLCg,Phospholipase C,h2o_c + pg_c --> 12dgr_TB_c + glyc3p_c,0,0,0,0
3057,H16_A2724,PPLCe,Phospholipase C,h2o_c + pe_cho_c --> 12dgr_TB_c + ethap_c,0,0,0,0
3058,H16_A2724,PPLCc,Phospholipase C,h2o_c + pc_c --> 12dgr_TB_c + cholp_c,0,0,0,0
3059,H16_B1067,PPLCg,Phospholipase C,h2o_c + pg_c --> 12dgr_TB_c + glyc3p_c,0,0,0,0
3060,H16_B1067,PPLCe,Phospholipase C,h2o_c + pe_cho_c --> 12dgr_TB_c + ethap_c,0,0,0,0
3061,H16_B1067,PPLCc,Phospholipase C,h2o_c + pc_c --> 12dgr_TB_c + cholp_c,0,0,0,0
3062,H16_A2088,CDS,Phosphatidate cytidylyltransferase,ctp_c + pa_c --> cdpdag_MRSA_c + ppi_c,1,1,1,1
3063,H16_A0065,GTHPe,Glutathione peroxidase,2.0 gthrd_c + h2o2_c <=> gthox_c + 2.0 h2o_c,0,0,0,0
3064,H16_A0795,PSCIT,3-phosphoshikimate 1-carboxyvinyltransferase,pep_c + skm5p_c <=> 3psme_c + h_c + pi_c,1,1,1,1
3065,H16_A2732,DXPS,1-deoxy-D-xylulose 5-phosphate synthase,g3p_c + h_c + pyr_c --> co2_c + dxyl5p_c,1,1,1,1
3066,H16_A3712,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3067,H16_B0841,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3068,H16_B0347,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3069,H16_B0824,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3070,H16_A0185,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3071,H16_B0466,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3072,H16_B1819,PGLCED,D-3-phosphoglycerate dehydrogenase,3pg_c + nad_c --> 3php_c + h_c + nadh_c,0,0,0,0
3073,H16_B2277,CNITRT,Cytochrome cd1 nitrite reductase (NirS),fadh2_c + h_c + no2_c --> fad_c + h2o_c + no_c,0,0,0,0
3074,H16_B1107,HMR_0629,Phospholipase D,h2o_c + pc_c --> choline_c + pa_c,0,0,0,0
3075,H16_B1107,PPLDe,Phospholipase D,h2o_c + pe_cho_c --> etha_c + pa_c,0,0,0,0
3076,H16_B0932,HMR_0629,Phospholipase D,h2o_c + pc_c --> choline_c + pa_c,0,0,0,0
3077,H16_B0932,PPLDe,Phospholipase D,h2o_c + pe_cho_c --> etha_c + pa_c,0,0,0,0
3078,H16_B1561,AMALT4,Amylomaltase (maltohexaose),malth_c + mlt_c --> glc__D_c + malthp_c,0,0,0,0
3079,H16_B1561,AMALT3,Amylomaltase (maltopentaose),maltpt_c + mlt_c --> glc__D_c + malth_c,0,0,0,0
3080,H16_B1561,AMALT2,Amylomaltase (maltotetraose),M02451_c + mlt_c --> glc__D_c + maltpt_c,0,0,0,0
3081,H16_B1561,AMALT1,Amylomaltase (maltotriose),mlt_c + mlttr_c --> M02451_c + glc__D_c,0,0,0,0
3082,H16_A0181,AOXSr,8-amino-7-oxononanoate synthase,ala__L_c + pmcoa_c <=> 8aonn_c + co2_c + coa_c,0,0,0,0
3083,H16_B1997,ACFM3,Arylformamidase,forant_c + h2o_c --> anth_c + for_c + h_c,0,0,0,0
3084,H16_B1997,ACFM1,Arylformamidase,forkn_c + h2o_c --> for_c + h_c + kn_c,0,0,0,0
3085,H16_B1997,ACFM2,Arylformamidase,5hoxnfkyn_c + h2o_c --> 5hxkyn_c + for_c + h_c,0,0,0,0
3086,H16_A3005,ACFM3,Arylformamidase,forant_c + h2o_c --> anth_c + for_c + h_c,0,0,0,0
3087,H16_A3005,ACFM1,Arylformamidase,forkn_c + h2o_c --> for_c + h_c + kn_c,0,0,0,0
3088,H16_A3005,ACFM2,Arylformamidase,5hoxnfkyn_c + h2o_c --> 5hxkyn_c + for_c + h_c,0,0,0,0
3089,H16_B1444,MCITD,2-methylcitrate dehydratase,2mcit_c --> h2o_c + maco_c,0,0,0,0
3090,H16_B1436,MCITD,2-methylcitrate dehydratase,2mcit_c --> h2o_c + maco_c,0,0,0,0
3091,H16_A1909,MCITD,2-methylcitrate dehydratase,2mcit_c --> h2o_c + maco_c,0,0,0,0
3092,H16_B0681,MCITD,2-methylcitrate dehydratase,2mcit_c --> h2o_c + maco_c,0,0,0,0
3093,H16_A2436,G5TDPDP,"Triphosphate,3'-diphosphate diphosphatase",gdptp_c + h2o_c --> h_c + pi_c + ppgpp_c,0,0,0,0
3094,H16_A3266,U3AGDA,UDP-3-Oacetylglucosamine deacetylase,h2o_c + u3aga_c --> ac_c + u3hga_c,1,1,1,1
3095,H16_A3601,HPYRRy,Hydroxypyruvate reductase (NADPH),h_c + hpyr_c + nadph_c --> glyc__R_c + nadp_c,0,0,0,0
