raw,val,sensor,date,time,type,delta_c,gas_idx,exp_id,block,mu,channel,flow_rate [ml/min],flow [ml/min],strain,condition,c_Frc [g/l],c_NH4Cl [g/l]
127,122,3,2019-08-03,2019-08-03 11:13:01,CO2,122,36,2,2,0.2,7,80,0.0244,PHB-,ammonium,2,0.05
221,216,2,2019-08-03,2019-08-03 11:13:01,CO2,216,36,2,2,0.2,6,80,0.0432,PHB+,ammonium,2,0.05
122,111,4,2019-08-03,2019-08-03 11:13:01,CO2,111,36,2,2,0.2,8,80,0.0222,PHB-,ammonium,2,0.05
20730,19410,1,2019-08-03,2019-08-03 11:13:01,O2,-283.5,37,2,2,0.2,6,80,-0.0567,PHB+,ammonium,2,0.05
101,99,1,2019-08-03,2019-08-03 11:14:01,CO2,99,36,2,2,0.2,5,80,0.0198,PHB+,ammonium,2,0.05
127,134,3,2019-08-03,2019-08-03 11:14:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
223,222,2,2019-08-03,2019-08-03 11:14:02,CO2,222,36,2,2,0.2,6,80,0.0444,PHB+,ammonium,2,0.05
122,120,4,2019-08-03,2019-08-03 11:14:02,CO2,120,36,2,2,0.2,8,80,0.024,PHB-,ammonium,2,0.05
20720,19400,1,2019-08-03,2019-08-03 11:14:02,O2,-293.5,37,2,2,0.2,6,80,-0.0587,PHB+,ammonium,2,0.05
100,85,1,2019-08-03,2019-08-03 11:15:01,CO2,85,36,2,2,0.2,5,80,0.017,PHB+,ammonium,2,0.05
129,121,3,2019-08-03,2019-08-03 11:15:01,CO2,121,36,2,2,0.2,7,80,0.0242,PHB-,ammonium,2,0.05
224,213,2,2019-08-03,2019-08-03 11:15:01,CO2,213,36,2,2,0.2,6,80,0.0426,PHB+,ammonium,2,0.05
124,126,4,2019-08-03,2019-08-03 11:15:01,CO2,126,36,2,2,0.2,8,80,0.0252,PHB-,ammonium,2,0.05
99,102,1,2019-08-03,2019-08-03 11:16:01,CO2,102,36,2,2,0.2,5,80,0.0204,PHB+,ammonium,2,0.05
125,125,3,2019-08-03,2019-08-03 11:16:01,CO2,125,36,2,2,0.2,7,80,0.025,PHB-,ammonium,2,0.05
208,209,2,2019-08-03,2019-08-03 11:16:01,CO2,209,36,2,2,0.2,6,80,0.0418,PHB+,ammonium,2,0.05
120,130,4,2019-08-03,2019-08-03 11:16:01,CO2,130,36,2,2,0.2,8,80,0.026,PHB-,ammonium,2,0.05
104,106,1,2019-08-03,2019-08-03 11:17:01,CO2,106,36,2,2,0.2,5,80,0.0212,PHB+,ammonium,2,0.05
131,145,3,2019-08-03,2019-08-03 11:17:01,CO2,145,36,2,2,0.2,7,80,0.029,PHB-,ammonium,2,0.05
209,216,2,2019-08-03,2019-08-03 11:17:01,CO2,216,36,2,2,0.2,6,80,0.0432,PHB+,ammonium,2,0.05
122,124,4,2019-08-03,2019-08-03 11:17:01,CO2,124,36,2,2,0.2,8,80,0.0248,PHB-,ammonium,2,0.05
101,98,1,2019-08-03,2019-08-03 11:18:01,CO2,98,36,2,2,0.2,5,80,0.0196,PHB+,ammonium,2,0.05
130,120,3,2019-08-03,2019-08-03 11:18:01,CO2,120,36,2,2,0.2,7,80,0.024,PHB-,ammonium,2,0.05
214,218,2,2019-08-03,2019-08-03 11:18:01,CO2,218,36,2,2,0.2,6,80,0.0436,PHB+,ammonium,2,0.05
126,124,4,2019-08-03,2019-08-03 11:18:01,CO2,124,36,2,2,0.2,8,80,0.0248,PHB-,ammonium,2,0.05
103,106,1,2019-08-03,2019-08-03 11:19:01,CO2,106,36,2,2,0.2,5,80,0.0212,PHB+,ammonium,2,0.05
129,128,3,2019-08-03,2019-08-03 11:19:01,CO2,128,36,2,2,0.2,7,80,0.0256,PHB-,ammonium,2,0.05
216,210,2,2019-08-03,2019-08-03 11:19:01,CO2,210,36,2,2,0.2,6,80,0.042,PHB+,ammonium,2,0.05
127,132,4,2019-08-03,2019-08-03 11:19:01,CO2,132,36,2,2,0.2,8,80,0.0264,PHB-,ammonium,2,0.05
103,101,1,2019-08-03,2019-08-03 11:20:01,CO2,101,36,2,2,0.2,5,80,0.0202,PHB+,ammonium,2,0.05
131,134,3,2019-08-03,2019-08-03 11:20:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
218,220,2,2019-08-03,2019-08-03 11:20:02,CO2,220,36,2,2,0.2,6,80,0.044,PHB+,ammonium,2,0.05
126,128,4,2019-08-03,2019-08-03 11:20:02,CO2,128,36,2,2,0.2,8,80,0.0256,PHB-,ammonium,2,0.05
20900,19580,1,2019-08-03,2019-08-03 11:20:02,O2,-113.5,38,2,2,0.2,7,80,-0.0227,PHB-,ammonium,2,0.05
103,98,1,2019-08-03,2019-08-03 11:21:01,CO2,98,36,2,2,0.2,5,80,0.0196,PHB+,ammonium,2,0.05
131,125,3,2019-08-03,2019-08-03 11:21:01,CO2,125,36,2,2,0.2,7,80,0.025,PHB-,ammonium,2,0.05
220,227,2,2019-08-03,2019-08-03 11:21:01,CO2,227,36,2,2,0.2,6,80,0.0454,PHB+,ammonium,2,0.05
125,126,4,2019-08-03,2019-08-03 11:21:01,CO2,126,36,2,2,0.2,8,80,0.0252,PHB-,ammonium,2,0.05
20900,19580,1,2019-08-03,2019-08-03 11:21:01,O2,-113.5,38,2,2,0.2,7,80,-0.0227,PHB-,ammonium,2,0.05
102,101,1,2019-08-03,2019-08-03 11:22:01,CO2,101,36,2,2,0.2,5,80,0.0202,PHB+,ammonium,2,0.05
131,125,3,2019-08-03,2019-08-03 11:22:01,CO2,125,36,2,2,0.2,7,80,0.025,PHB-,ammonium,2,0.05
222,226,2,2019-08-03,2019-08-03 11:22:01,CO2,226,36,2,2,0.2,6,80,0.0452,PHB+,ammonium,2,0.05
124,121,4,2019-08-03,2019-08-03 11:22:01,CO2,121,36,2,2,0.2,8,80,0.0242,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:22:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
105,99,1,2019-08-03,2019-08-03 11:23:02,CO2,99,36,2,2,0.2,5,80,0.0198,PHB+,ammonium,2,0.05
130,135,3,2019-08-03,2019-08-03 11:23:02,CO2,135,36,2,2,0.2,7,80,0.027,PHB-,ammonium,2,0.05
223,221,2,2019-08-03,2019-08-03 11:23:02,CO2,221,36,2,2,0.2,6,80,0.0442,PHB+,ammonium,2,0.05
125,125,4,2019-08-03,2019-08-03 11:23:02,CO2,125,36,2,2,0.2,8,80,0.025,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:23:02,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
101,113,1,2019-08-03,2019-08-03 11:24:01,CO2,113,36,2,2,0.2,5,80,0.0226,PHB+,ammonium,2,0.05
131,122,3,2019-08-03,2019-08-03 11:24:01,CO2,122,36,2,2,0.2,7,80,0.0244,PHB-,ammonium,2,0.05
221,223,2,2019-08-03,2019-08-03 11:24:01,CO2,223,36,2,2,0.2,6,80,0.0446,PHB+,ammonium,2,0.05
122,121,4,2019-08-03,2019-08-03 11:24:01,CO2,121,36,2,2,0.2,8,80,0.0242,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:24:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
101,107,1,2019-08-03,2019-08-03 11:25:01,CO2,107,36,2,2,0.2,5,80,0.0214,PHB+,ammonium,2,0.05
131,129,3,2019-08-03,2019-08-03 11:25:01,CO2,129,36,2,2,0.2,7,80,0.0258,PHB-,ammonium,2,0.05
219,210,2,2019-08-03,2019-08-03 11:25:01,CO2,210,36,2,2,0.2,6,80,0.042,PHB+,ammonium,2,0.05
125,123,4,2019-08-03,2019-08-03 11:25:01,CO2,123,36,2,2,0.2,8,80,0.0246,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:25:02,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
101,106,1,2019-08-03,2019-08-03 11:26:01,CO2,106,36,2,2,0.2,5,80,0.0212,PHB+,ammonium,2,0.05
130,140,3,2019-08-03,2019-08-03 11:26:01,CO2,140,36,2,2,0.2,7,80,0.028,PHB-,ammonium,2,0.05
221,225,2,2019-08-03,2019-08-03 11:26:01,CO2,225,36,2,2,0.2,6,80,0.045,PHB+,ammonium,2,0.05
122,129,4,2019-08-03,2019-08-03 11:26:01,CO2,129,36,2,2,0.2,8,80,0.0258,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:26:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
101,105,1,2019-08-03,2019-08-03 11:27:01,CO2,105,36,2,2,0.2,5,80,0.021,PHB+,ammonium,2,0.05
129,125,3,2019-08-03,2019-08-03 11:27:01,CO2,125,36,2,2,0.2,7,80,0.025,PHB-,ammonium,2,0.05
218,216,2,2019-08-03,2019-08-03 11:27:01,CO2,216,36,2,2,0.2,6,80,0.0432,PHB+,ammonium,2,0.05
123,123,4,2019-08-03,2019-08-03 11:27:01,CO2,123,36,2,2,0.2,8,80,0.0246,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:27:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
99,101,1,2019-08-03,2019-08-03 11:28:01,CO2,101,36,2,2,0.2,5,80,0.0202,PHB+,ammonium,2,0.05
129,127,3,2019-08-03,2019-08-03 11:28:01,CO2,127,36,2,2,0.2,7,80,0.0254,PHB-,ammonium,2,0.05
217,218,2,2019-08-03,2019-08-03 11:28:02,CO2,218,36,2,2,0.2,6,80,0.0436,PHB+,ammonium,2,0.05
123,123,4,2019-08-03,2019-08-03 11:28:02,CO2,123,36,2,2,0.2,8,80,0.0246,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:28:02,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
99,101,1,2019-08-03,2019-08-03 11:29:01,CO2,101,36,2,2,0.2,5,80,0.0202,PHB+,ammonium,2,0.05
129,124,3,2019-08-03,2019-08-03 11:29:01,CO2,124,36,2,2,0.2,7,80,0.0248,PHB-,ammonium,2,0.05
216,216,2,2019-08-03,2019-08-03 11:29:01,CO2,216,36,2,2,0.2,6,80,0.0432,PHB+,ammonium,2,0.05
122,122,4,2019-08-03,2019-08-03 11:29:01,CO2,122,36,2,2,0.2,8,80,0.0244,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:29:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
104,109,1,2019-08-03,2019-08-03 11:30:01,CO2,109,36,2,2,0.2,5,80,0.0218,PHB+,ammonium,2,0.05
132,129,3,2019-08-03,2019-08-03 11:30:01,CO2,129,36,2,2,0.2,7,80,0.0258,PHB-,ammonium,2,0.05
216,213,2,2019-08-03,2019-08-03 11:30:01,CO2,213,36,2,2,0.2,6,80,0.0426,PHB+,ammonium,2,0.05
122,122,4,2019-08-03,2019-08-03 11:30:01,CO2,122,36,2,2,0.2,8,80,0.0244,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:30:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
102,98,1,2019-08-03,2019-08-03 11:31:01,CO2,98,36,2,2,0.2,5,80,0.0196,PHB+,ammonium,2,0.05
131,134,3,2019-08-03,2019-08-03 11:31:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
203,199,2,2019-08-03,2019-08-03 11:31:01,CO2,199,36,2,2,0.2,6,80,0.0398,PHB+,ammonium,2,0.05
120,120,4,2019-08-03,2019-08-03 11:31:01,CO2,120,36,2,2,0.2,8,80,0.024,PHB-,ammonium,2,0.05
20900,19580,1,2019-08-03,2019-08-03 11:31:01,O2,-113.5,38,2,2,0.2,7,80,-0.0227,PHB-,ammonium,2,0.05
104,107,1,2019-08-03,2019-08-03 11:32:01,CO2,107,36,2,2,0.2,5,80,0.0214,PHB+,ammonium,2,0.05
130,126,3,2019-08-03,2019-08-03 11:32:01,CO2,126,36,2,2,0.2,7,80,0.0252,PHB-,ammonium,2,0.05
206,211,2,2019-08-03,2019-08-03 11:32:02,CO2,211,36,2,2,0.2,6,80,0.0422,PHB+,ammonium,2,0.05
122,131,4,2019-08-03,2019-08-03 11:32:02,CO2,131,36,2,2,0.2,8,80,0.0262,PHB-,ammonium,2,0.05
20900,19580,1,2019-08-03,2019-08-03 11:32:02,O2,-113.5,38,2,2,0.2,7,80,-0.0227,PHB-,ammonium,2,0.05
102,99,1,2019-08-03,2019-08-03 11:33:01,CO2,99,36,2,2,0.2,5,80,0.0198,PHB+,ammonium,2,0.05
131,134,3,2019-08-03,2019-08-03 11:33:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
209,213,2,2019-08-03,2019-08-03 11:33:01,CO2,213,36,2,2,0.2,6,80,0.0426,PHB+,ammonium,2,0.05
124,123,4,2019-08-03,2019-08-03 11:33:01,CO2,123,36,2,2,0.2,8,80,0.0246,PHB-,ammonium,2,0.05
20890,19570,1,2019-08-03,2019-08-03 11:33:01,O2,-123.5,38,2,2,0.2,7,80,-0.0247,PHB-,ammonium,2,0.05
104,105,1,2019-08-03,2019-08-03 11:34:01,CO2,105,36,2,2,0.2,5,80,0.021,PHB+,ammonium,2,0.05
131,134,3,2019-08-03,2019-08-03 11:34:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
213,211,2,2019-08-03,2019-08-03 11:34:01,CO2,211,36,2,2,0.2,6,80,0.0422,PHB+,ammonium,2,0.05
122,117,4,2019-08-03,2019-08-03 11:34:01,CO2,117,36,2,2,0.2,8,80,0.0234,PHB-,ammonium,2,0.05
20900,19580,1,2019-08-03,2019-08-03 11:34:01,O2,-113.5,38,2,2,0.2,7,80,-0.0227,PHB-,ammonium,2,0.05
101,100,1,2019-08-03,2019-08-03 11:35:01,CO2,100,36,2,2,0.2,5,80,0.02,PHB+,ammonium,2,0.05
134,143,3,2019-08-03,2019-08-03 11:35:02,CO2,143,36,2,2,0.2,7,80,0.0286,PHB-,ammonium,2,0.05
214,216,2,2019-08-03,2019-08-03 11:35:02,CO2,216,36,2,2,0.2,6,80,0.0432,PHB+,ammonium,2,0.05
120,115,4,2019-08-03,2019-08-03 11:35:02,CO2,115,36,2,2,0.2,8,80,0.023,PHB-,ammonium,2,0.05
99,100,1,2019-08-03,2019-08-03 11:36:01,CO2,100,36,2,2,0.2,5,80,0.02,PHB+,ammonium,2,0.05
129,134,3,2019-08-03,2019-08-03 11:36:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
216,216,2,2019-08-03,2019-08-03 11:36:01,CO2,216,36,2,2,0.2,6,80,0.0432,PHB+,ammonium,2,0.05
125,123,4,2019-08-03,2019-08-03 11:36:01,CO2,123,36,2,2,0.2,8,80,0.0246,PHB-,ammonium,2,0.05
99,95,1,2019-08-03,2019-08-03 11:37:01,CO2,95,36,2,2,0.2,5,80,0.019,PHB+,ammonium,2,0.05
131,145,3,2019-08-03,2019-08-03 11:37:01,CO2,145,36,2,2,0.2,7,80,0.029,PHB-,ammonium,2,0.05
216,214,2,2019-08-03,2019-08-03 11:37:01,CO2,214,36,2,2,0.2,6,80,0.0428,PHB+,ammonium,2,0.05
123,124,4,2019-08-03,2019-08-03 11:37:01,CO2,124,36,2,2,0.2,8,80,0.0248,PHB-,ammonium,2,0.05
99,103,1,2019-08-03,2019-08-03 11:38:01,CO2,103,36,2,2,0.2,5,80,0.0206,PHB+,ammonium,2,0.05
131,133,3,2019-08-03,2019-08-03 11:38:01,CO2,133,36,2,2,0.2,7,80,0.0266,PHB-,ammonium,2,0.05
217,214,2,2019-08-03,2019-08-03 11:38:01,CO2,214,36,2,2,0.2,6,80,0.0428,PHB+,ammonium,2,0.05
124,127,4,2019-08-03,2019-08-03 11:38:01,CO2,127,36,2,2,0.2,8,80,0.0254,PHB-,ammonium,2,0.05
101,103,1,2019-08-03,2019-08-03 11:39:01,CO2,103,36,2,2,0.2,5,80,0.0206,PHB+,ammonium,2,0.05
132,143,3,2019-08-03,2019-08-03 11:39:01,CO2,143,36,2,2,0.2,7,80,0.0286,PHB-,ammonium,2,0.05
213,215,2,2019-08-03,2019-08-03 11:39:01,CO2,215,36,2,2,0.2,6,80,0.043,PHB+,ammonium,2,0.05
123,127,4,2019-08-03,2019-08-03 11:39:01,CO2,127,36,2,2,0.2,8,80,0.0254,PHB-,ammonium,2,0.05
101,88,1,2019-08-03,2019-08-03 11:40:01,CO2,88,36,2,2,0.2,5,80,0.0176,PHB+,ammonium,2,0.05
130,134,3,2019-08-03,2019-08-03 11:40:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
212,215,2,2019-08-03,2019-08-03 11:40:02,CO2,215,36,2,2,0.2,6,80,0.043,PHB+,ammonium,2,0.05
123,128,4,2019-08-03,2019-08-03 11:40:02,CO2,128,36,2,2,0.2,8,80,0.0256,PHB-,ammonium,2,0.05
20940,19620,1,2019-08-03,2019-08-03 11:40:02,O2,-73.5,39,2,2,0.2,8,80,-0.0147,PHB-,ammonium,2,0.05
101,95,1,2019-08-03,2019-08-03 11:41:01,CO2,95,36,2,2,0.2,5,80,0.019,PHB+,ammonium,2,0.05
129,145,3,2019-08-03,2019-08-03 11:41:01,CO2,145,36,2,2,0.2,7,80,0.029,PHB-,ammonium,2,0.05
210,214,2,2019-08-03,2019-08-03 11:41:01,CO2,214,36,2,2,0.2,6,80,0.0428,PHB+,ammonium,2,0.05
122,120,4,2019-08-03,2019-08-03 11:41:01,CO2,120,36,2,2,0.2,8,80,0.024,PHB-,ammonium,2,0.05
20950,19630,1,2019-08-03,2019-08-03 11:41:01,O2,-63.5,39,2,2,0.2,8,80,-0.0127,PHB-,ammonium,2,0.05
99,95,1,2019-08-03,2019-08-03 11:42:01,CO2,95,36,2,2,0.2,5,80,0.019,PHB+,ammonium,2,0.05
129,127,3,2019-08-03,2019-08-03 11:42:01,CO2,127,36,2,2,0.2,7,80,0.0254,PHB-,ammonium,2,0.05
213,215,2,2019-08-03,2019-08-03 11:42:01,CO2,215,36,2,2,0.2,6,80,0.043,PHB+,ammonium,2,0.05
123,125,4,2019-08-03,2019-08-03 11:42:01,CO2,125,36,2,2,0.2,8,80,0.025,PHB-,ammonium,2,0.05
20950,19630,1,2019-08-03,2019-08-03 11:42:01,O2,-63.5,39,2,2,0.2,8,80,-0.0127,PHB-,ammonium,2,0.05
101,99,1,2019-08-03,2019-08-03 11:43:02,CO2,99,36,2,2,0.2,5,80,0.0198,PHB+,ammonium,2,0.05
129,134,3,2019-08-03,2019-08-03 11:43:02,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
211,207,2,2019-08-03,2019-08-03 11:43:02,CO2,207,36,2,2,0.2,6,80,0.0414,PHB+,ammonium,2,0.05
122,122,4,2019-08-03,2019-08-03 11:43:02,CO2,122,36,2,2,0.2,8,80,0.0244,PHB-,ammonium,2,0.05
20940,19620,1,2019-08-03,2019-08-03 11:43:02,O2,-73.5,39,2,2,0.2,8,80,-0.0147,PHB-,ammonium,2,0.05
102,105,1,2019-08-03,2019-08-03 11:44:01,CO2,105,36,2,2,0.2,5,80,0.021,PHB+,ammonium,2,0.05
131,135,3,2019-08-03,2019-08-03 11:44:01,CO2,135,36,2,2,0.2,7,80,0.027,PHB-,ammonium,2,0.05
211,212,2,2019-08-03,2019-08-03 11:44:01,CO2,212,36,2,2,0.2,6,80,0.0424,PHB+,ammonium,2,0.05
122,114,4,2019-08-03,2019-08-03 11:44:01,CO2,114,36,2,2,0.2,8,80,0.0228,PHB-,ammonium,2,0.05
20940,19620,1,2019-08-03,2019-08-03 11:44:01,O2,-73.5,39,2,2,0.2,8,80,-0.0147,PHB-,ammonium,2,0.05
98,97,1,2019-08-03,2019-08-03 11:45:01,CO2,97,36,2,2,0.2,5,80,0.0194,PHB+,ammonium,2,0.05
129,122,3,2019-08-03,2019-08-03 11:45:01,CO2,122,36,2,2,0.2,7,80,0.0244,PHB-,ammonium,2,0.05
208,207,2,2019-08-03,2019-08-03 11:45:01,CO2,207,36,2,2,0.2,6,80,0.0414,PHB+,ammonium,2,0.05
121,119,4,2019-08-03,2019-08-03 11:45:01,CO2,119,36,2,2,0.2,8,80,0.0238,PHB-,ammonium,2,0.05
20940,19620,1,2019-08-03,2019-08-03 11:45:02,O2,-73.5,39,2,2,0.2,8,80,-0.0147,PHB-,ammonium,2,0.05
98,94,1,2019-08-03,2019-08-03 11:46:01,CO2,94,36,2,2,0.2,5,80,0.0188,PHB+,ammonium,2,0.05
129,135,3,2019-08-03,2019-08-03 11:46:01,CO2,135,36,2,2,0.2,7,80,0.027,PHB-,ammonium,2,0.05
193,193,2,2019-08-03,2019-08-03 11:46:01,CO2,193,36,2,2,0.2,6,80,0.0386,PHB+,ammonium,2,0.05
122,125,4,2019-08-03,2019-08-03 11:46:01,CO2,125,36,2,2,0.2,8,80,0.025,PHB-,ammonium,2,0.05
20940,19620,1,2019-08-03,2019-08-03 11:46:01,O2,-73.5,39,2,2,0.2,8,80,-0.0147,PHB-,ammonium,2,0.05
103,112,1,2019-08-03,2019-08-03 11:47:01,CO2,112,36,2,2,0.2,5,80,0.0224,PHB+,ammonium,2,0.05
129,142,3,2019-08-03,2019-08-03 11:47:01,CO2,142,36,2,2,0.2,7,80,0.0284,PHB-,ammonium,2,0.05
197,197,2,2019-08-03,2019-08-03 11:47:01,CO2,197,36,2,2,0.2,6,80,0.0394,PHB+,ammonium,2,0.05
124,126,4,2019-08-03,2019-08-03 11:47:01,CO2,126,36,2,2,0.2,8,80,0.0252,PHB-,ammonium,2,0.05
20940,19620,1,2019-08-03,2019-08-03 11:47:01,O2,-73.5,39,2,2,0.2,8,80,-0.0147,PHB-,ammonium,2,0.05
103,109,1,2019-08-03,2019-08-03 11:48:02,CO2,109,36,2,2,0.2,5,80,0.0218,PHB+,ammonium,2,0.05
130,136,3,2019-08-03,2019-08-03 11:48:02,CO2,136,36,2,2,0.2,7,80,0.0272,PHB-,ammonium,2,0.05
202,194,2,2019-08-03,2019-08-03 11:48:02,CO2,194,36,2,2,0.2,6,80,0.0388,PHB+,ammonium,2,0.05
126,125,4,2019-08-03,2019-08-03 11:48:02,CO2,125,36,2,2,0.2,8,80,0.025,PHB-,ammonium,2,0.05
20930,19610,1,2019-08-03,2019-08-03 11:48:02,O2,-83.5,39,2,2,0.2,8,80,-0.0167,PHB-,ammonium,2,0.05
101,106,1,2019-08-03,2019-08-03 11:49:01,CO2,106,36,2,2,0.2,5,80,0.0212,PHB+,ammonium,2,0.05
132,136,3,2019-08-03,2019-08-03 11:49:01,CO2,136,36,2,2,0.2,7,80,0.0272,PHB-,ammonium,2,0.05
208,208,2,2019-08-03,2019-08-03 11:49:01,CO2,208,36,2,2,0.2,6,80,0.0416,PHB+,ammonium,2,0.05
125,127,4,2019-08-03,2019-08-03 11:49:01,CO2,127,36,2,2,0.2,8,80,0.0254,PHB-,ammonium,2,0.05
20930,19610,1,2019-08-03,2019-08-03 11:49:01,O2,-83.5,39,2,2,0.2,8,80,-0.0167,PHB-,ammonium,2,0.05
101,102,1,2019-08-03,2019-08-03 11:50:01,CO2,102,36,2,2,0.2,5,80,0.0204,PHB+,ammonium,2,0.05
129,121,3,2019-08-03,2019-08-03 11:50:01,CO2,121,36,2,2,0.2,7,80,0.0242,PHB-,ammonium,2,0.05
208,201,2,2019-08-03,2019-08-03 11:50:01,CO2,201,36,2,2,0.2,6,80,0.0402,PHB+,ammonium,2,0.05
124,124,4,2019-08-03,2019-08-03 11:50:01,CO2,124,36,2,2,0.2,8,80,0.0248,PHB-,ammonium,2,0.05
20930,19610,1,2019-08-03,2019-08-03 11:50:02,O2,-83.5,39,2,2,0.2,8,80,-0.0167,PHB-,ammonium,2,0.05
103,100,1,2019-08-03,2019-08-03 11:51:01,CO2,100,36,2,2,0.2,5,80,0.02,PHB+,ammonium,2,0.05
128,129,3,2019-08-03,2019-08-03 11:51:01,CO2,129,36,2,2,0.2,7,80,0.0258,PHB-,ammonium,2,0.05
209,210,2,2019-08-03,2019-08-03 11:51:01,CO2,210,36,2,2,0.2,6,80,0.042,PHB+,ammonium,2,0.05
124,123,4,2019-08-03,2019-08-03 11:51:01,CO2,123,36,2,2,0.2,8,80,0.0246,PHB-,ammonium,2,0.05
20930,19610,1,2019-08-03,2019-08-03 11:51:01,O2,-83.5,39,2,2,0.2,8,80,-0.0167,PHB-,ammonium,2,0.05
101,87,1,2019-08-03,2019-08-03 11:52:01,CO2,87,36,2,2,0.2,5,80,0.0174,PHB+,ammonium,2,0.05
129,134,3,2019-08-03,2019-08-03 11:52:01,CO2,134,36,2,2,0.2,7,80,0.0268,PHB-,ammonium,2,0.05
207,197,2,2019-08-03,2019-08-03 11:52:01,CO2,197,36,2,2,0.2,6,80,0.0394,PHB+,ammonium,2,0.05
122,119,4,2019-08-03,2019-08-03 11:52:01,CO2,119,36,2,2,0.2,8,80,0.0238,PHB-,ammonium,2,0.05
20930,19610,1,2019-08-03,2019-08-03 11:52:01,O2,-83.5,39,2,2,0.2,8,80,-0.0167,PHB-,ammonium,2,0.05
101,95,1,2019-08-03,2019-08-03 11:53:01,CO2,95,36,2,2,0.2,5,80,0.019,PHB+,ammonium,2,0.05
129,136,3,2019-08-03,2019-08-03 11:53:01,CO2,136,36,2,2,0.2,7,80,0.0272,PHB-,ammonium,2,0.05
207,205,2,2019-08-03,2019-08-03 11:53:02,CO2,205,36,2,2,0.2,6,80,0.041,PHB+,ammonium,2,0.05
124,127,4,2019-08-03,2019-08-03 11:53:02,CO2,127,36,2,2,0.2,8,80,0.0254,PHB-,ammonium,2,0.05
20920,19600,1,2019-08-03,2019-08-03 11:53:02,O2,-93.5,39,2,2,0.2,8,80,-0.0187,PHB-,ammonium,2,0.05
101,97,1,2019-08-03,2019-08-03 11:54:01,CO2,97,36,2,2,0.2,5,80,0.0194,PHB+,ammonium,2,0.05
127,133,3,2019-08-03,2019-08-03 11:54:01,CO2,133,36,2,2,0.2,7,80,0.0266,PHB-,ammonium,2,0.05
208,208,2,2019-08-03,2019-08-03 11:54:01,CO2,208,36,2,2,0.2,6,80,0.0416,PHB+,ammonium,2,0.05
122,127,4,2019-08-03,2019-08-03 11:54:01,CO2,127,36,2,2,0.2,8,80,0.0254,PHB-,ammonium,2,0.05
20920,19600,1,2019-08-03,2019-08-03 11:54:01,O2,-93.5,39,2,2,0.2,8,80,-0.0187,PHB-,ammonium,2,0.05
255,271,1,2019-08-05,2019-08-05 15:10:02,CO2,271,40,2,1,0.25,1,80,0.0542,PHB+,fructose,0.5,1
217,208,3,2019-08-05,2019-08-05 15:10:02,CO2,208,40,2,1,0.25,3,80,0.0416,PHB-,fructose,0.5,1
231,239,2,2019-08-05,2019-08-05 15:10:02,CO2,239,40,2,1,0.25,2,80,0.0478,PHB+,fructose,0.5,1
256,261,4,2019-08-05,2019-08-05 15:10:02,CO2,261,40,2,1,0.25,4,80,0.0522,PHB-,fructose,0.5,1
20690,19370,1,2019-08-05,2019-08-05 15:10:02,O2,-323.5,40,2,1,0.25,1,80,-0.0647,PHB+,fructose,0.5,1
258,261,1,2019-08-05,2019-08-05 15:11:01,CO2,261,40,2,1,0.25,1,80,0.0522,PHB+,fructose,0.5,1
